antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'item_A_Bookcases', 'item_C_Bookcases'})",frozenset({'item_B_Bookcases'}),0.01808785529715762,0.0710594315245478,0.01808785529715762,1.0,14.072727272727274,0.01680254258224332,inf,0.9460526315789474
"frozenset({'item_A_Bookcases', 'item_B_Bookcases'})",frozenset({'item_C_Bookcases'}),0.0710594315245478,0.01808785529715762,0.01808785529715762,0.2545454545454545,14.072727272727272,0.01680254258224332,1.3171992185038128,1.0
"frozenset({'item_B_Bookcases', 'item_C_Bookcases'})",frozenset({'item_A_Bookcases'}),0.01808785529715762,0.0710594315245478,0.01808785529715762,1.0,14.072727272727274,0.01680254258224332,inf,0.9460526315789474
frozenset({'item_A_Bookcases'}),"frozenset({'item_B_Bookcases', 'item_C_Bookcases'})",0.0710594315245478,0.01808785529715762,0.01808785529715762,0.2545454545454545,14.072727272727272,0.01680254258224332,1.3171992185038128,1.0
frozenset({'item_C_Bookcases'}),"frozenset({'item_A_Bookcases', 'item_B_Bookcases'})",0.01808785529715762,0.0710594315245478,0.01808785529715762,1.0,14.072727272727274,0.01680254258224332,inf,0.9460526315789474
frozenset({'item_B_Bookcases'}),"frozenset({'item_A_Bookcases', 'item_C_Bookcases'})",0.0710594315245478,0.01808785529715762,0.01808785529715762,0.2545454545454545,14.072727272727272,0.01680254258224332,1.3171992185038128,1.0
"frozenset({'item_C_Chairs', 'item_B_Chairs'})",frozenset({'item_A_Chairs'}),0.07881136950904392,0.14599483204134367,0.07881136950904392,1.0,6.849557522123893,0.06730531685462278,inf,0.9270687237026648
"frozenset({'item_C_Chairs', 'item_A_Chairs'})",frozenset({'item_B_Chairs'}),0.07881136950904392,0.14599483204134367,0.07881136950904392,1.0,6.849557522123893,0.06730531685462278,inf,0.9270687237026648
"frozenset({'item_B_Chairs', 'item_A_Chairs'})",frozenset({'item_C_Chairs'}),0.14599483204134367,0.07881136950904392,0.07881136950904392,0.5398230088495575,6.849557522123893,0.06730531685462278,2.0018137547207315,1.0
frozenset({'item_C_Chairs'}),"frozenset({'item_B_Chairs', 'item_A_Chairs'})",0.07881136950904392,0.14599483204134367,0.07881136950904392,1.0,6.849557522123893,0.06730531685462278,inf,0.9270687237026648
frozenset({'item_B_Chairs'}),"frozenset({'item_C_Chairs', 'item_A_Chairs'})",0.14599483204134367,0.07881136950904392,0.07881136950904392,0.5398230088495575,6.849557522123893,0.06730531685462278,2.0018137547207315,1.0
frozenset({'item_A_Chairs'}),"frozenset({'item_C_Chairs', 'item_B_Chairs'})",0.14599483204134367,0.07881136950904392,0.07881136950904392,0.5398230088495575,6.849557522123893,0.06730531685462278,2.0018137547207315,1.0
"frozenset({'item_B_Chairs', 'item_D_Chairs'})",frozenset({'item_A_Chairs'}),0.03617571059431524,0.14599483204134367,0.03617571059431524,1.0,6.849557522123893,0.030894243802121933,inf,0.8860589812332439
"frozenset({'item_B_Chairs', 'item_A_Chairs'})",frozenset({'item_D_Chairs'}),0.14599483204134367,0.03617571059431524,0.03617571059431524,0.247787610619469,6.849557522123893,0.030894243802121933,1.2813193494452044,1.0
"frozenset({'item_D_Chairs', 'item_A_Chairs'})",frozenset({'item_B_Chairs'}),0.03617571059431524,0.14599483204134367,0.03617571059431524,1.0,6.849557522123893,0.030894243802121933,inf,0.8860589812332439
frozenset({'item_B_Chairs'}),"frozenset({'item_D_Chairs', 'item_A_Chairs'})",0.14599483204134367,0.03617571059431524,0.03617571059431524,0.247787610619469,6.849557522123893,0.030894243802121933,1.2813193494452044,1.0
frozenset({'item_D_Chairs'}),"frozenset({'item_B_Chairs', 'item_A_Chairs'})",0.03617571059431524,0.14599483204134367,0.03617571059431524,1.0,6.849557522123893,0.030894243802121933,inf,0.8860589812332439
frozenset({'item_A_Chairs'}),"frozenset({'item_B_Chairs', 'item_D_Chairs'})",0.14599483204134367,0.03617571059431524,0.03617571059431524,0.247787610619469,6.849557522123893,0.030894243802121933,1.2813193494452044,1.0
"frozenset({'item_B_Chairs', 'item_A_Chairs'})",frozenset({'item_E_Chairs'}),0.14599483204134367,0.0103359173126615,0.0103359173126615,0.07079646017699115,6.849557522123893,0.008826926800606268,1.0650670604158976,1.0
"frozenset({'item_B_Chairs', 'item_E_Chairs'})",frozenset({'item_A_Chairs'}),0.0103359173126615,0.14599483204134367,0.0103359173126615,1.0,6.849557522123893,0.008826926800606268,inf,0.8629242819843342
"frozenset({'item_A_Chairs', 'item_E_Chairs'})",frozenset({'item_B_Chairs'}),0.0103359173126615,0.14599483204134367,0.0103359173126615,1.0,6.849557522123893,0.008826926800606268,inf,0.8629242819843342
frozenset({'item_B_Chairs'}),"frozenset({'item_A_Chairs', 'item_E_Chairs'})",0.14599483204134367,0.0103359173126615,0.0103359173126615,0.07079646017699115,6.849557522123893,0.008826926800606268,1.0650670604158976,1.0
frozenset({'item_A_Chairs'}),"frozenset({'item_B_Chairs', 'item_E_Chairs'})",0.14599483204134367,0.0103359173126615,0.0103359173126615,0.07079646017699115,6.849557522123893,0.008826926800606268,1.0650670604158976,1.0
frozenset({'item_E_Chairs'}),"frozenset({'item_B_Chairs', 'item_A_Chairs'})",0.0103359173126615,0.14599483204134367,0.0103359173126615,1.0,6.849557522123893,0.008826926800606268,inf,0.8629242819843342
"frozenset({'item_C_Chairs', 'item_D_Chairs'})",frozenset({'item_A_Chairs'}),0.03617571059431524,0.14599483204134367,0.03617571059431524,1.0,6.849557522123893,0.030894243802121933,inf,0.8860589812332439
"frozenset({'item_C_Chairs', 'item_A_Chairs'})",frozenset({'item_D_Chairs'}),0.07881136950904392,0.03617571059431524,0.03617571059431524,0.45901639344262296,12.688524590163937,0.033324653299414426,1.7816145955680842,0.9999999999999998
"frozenset({'item_D_Chairs', 'item_A_Chairs'})",frozenset({'item_C_Chairs'}),0.03617571059431524,0.07881136950904392,0.03617571059431524,1.0,12.688524590163935,0.033324653299414426,inf,0.955764075067024
frozenset({'item_C_Chairs'}),"frozenset({'item_D_Chairs', 'item_A_Chairs'})",0.07881136950904392,0.03617571059431524,0.03617571059431524,0.45901639344262296,12.688524590163937,0.033324653299414426,1.7816145955680842,0.9999999999999998
frozenset({'item_D_Chairs'}),"frozenset({'item_C_Chairs', 'item_A_Chairs'})",0.03617571059431524,0.07881136950904392,0.03617571059431524,1.0,12.688524590163935,0.033324653299414426,inf,0.955764075067024
frozenset({'item_A_Chairs'}),"frozenset({'item_C_Chairs', 'item_D_Chairs'})",0.14599483204134367,0.03617571059431524,0.03617571059431524,0.247787610619469,6.849557522123893,0.030894243802121933,1.2813193494452044,1.0
"frozenset({'item_C_Chairs', 'item_A_Chairs'})",frozenset({'item_E_Chairs'}),0.07881136950904392,0.0103359173126615,0.0103359173126615,0.13114754098360656,12.688524590163935,0.00952132951411841,1.1390473404514652,1.0
"frozenset({'item_C_Chairs', 'item_E_Chairs'})",frozenset({'item_A_Chairs'}),0.0103359173126615,0.14599483204134367,0.0103359173126615,1.0,6.849557522123893,0.008826926800606268,inf,0.8629242819843342
"frozenset({'item_A_Chairs', 'item_E_Chairs'})",frozenset({'item_C_Chairs'}),0.0103359173126615,0.07881136950904392,0.0103359173126615,1.0,12.688524590163935,0.00952132951411841,inf,0.9308093994778068
frozenset({'item_C_Chairs'}),"frozenset({'item_A_Chairs', 'item_E_Chairs'})",0.07881136950904392,0.0103359173126615,0.0103359173126615,0.13114754098360656,12.688524590163935,0.00952132951411841,1.1390473404514652,1.0
frozenset({'item_A_Chairs'}),"frozenset({'item_C_Chairs', 'item_E_Chairs'})",0.14599483204134367,0.0103359173126615,0.0103359173126615,0.07079646017699115,6.849557522123893,0.008826926800606268,1.0650670604158976,1.0
frozenset({'item_E_Chairs'}),"frozenset({'item_C_Chairs', 'item_A_Chairs'})",0.0103359173126615,0.07881136950904392,0.0103359173126615,1.0,12.688524590163935,0.00952132951411841,inf,0.9308093994778068
"frozenset({'item_D_Chairs', 'item_A_Chairs'})",frozenset({'item_E_Chairs'}),0.03617571059431524,0.0103359173126615,0.0103359173126615,0.28571428571428575,27.642857142857146,0.009962008159231884,1.3855297157622741,1.0
"frozenset({'item_A_Chairs', 'item_E_Chairs'})",frozenset({'item_D_Chairs'}),0.0103359173126615,0.03617571059431524,0.0103359173126615,1.0,27.642857142857146,0.009962008159231884,inf,0.9738903394255874
"frozenset({'item_D_Chairs', 'item_E_Chairs'})",frozenset({'item_A_Chairs'}),0.0103359173126615,0.14599483204134367,0.0103359173126615,1.0,6.849557522123893,0.008826926800606268,inf,0.8629242819843342
frozenset({'item_A_Chairs'}),"frozenset({'item_D_Chairs', 'item_E_Chairs'})",0.14599483204134367,0.0103359173126615,0.0103359173126615,0.07079646017699115,6.849557522123893,0.008826926800606268,1.0650670604158976,1.0
frozenset({'item_D_Chairs'}),"frozenset({'item_A_Chairs', 'item_E_Chairs'})",0.03617571059431524,0.0103359173126615,0.0103359173126615,0.28571428571428575,27.642857142857146,0.009962008159231884,1.3855297157622741,1.0
frozenset({'item_E_Chairs'}),"frozenset({'item_D_Chairs', 'item_A_Chairs'})",0.0103359173126615,0.03617571059431524,0.0103359173126615,1.0,27.642857142857146,0.009962008159231884,inf,0.9738903394255874
"frozenset({'item_C_Copiers', 'item_A_Copiers'})",frozenset({'item_B_Copiers'}),0.15633074935400518,0.24289405684754523,0.15633074935400518,1.0,4.117021276595745,0.1183589394333941,inf,0.89739663093415
"frozenset({'item_C_Copiers', 'item_B_Copiers'})",frozenset({'item_A_Copiers'}),0.15633074935400518,0.24289405684754523,0.15633074935400518,1.0,4.117021276595745,0.1183589394333941,inf,0.89739663093415
"frozenset({'item_A_Copiers', 'item_B_Copiers'})",frozenset({'item_C_Copiers'}),0.24289405684754523,0.15633074935400518,0.15633074935400518,0.6436170212765958,4.117021276595745,0.1183589394333941,2.3673107331559264,1.0
frozenset({'item_C_Copiers'}),"frozenset({'item_A_Copiers', 'item_B_Copiers'})",0.15633074935400518,0.24289405684754523,0.15633074935400518,1.0,4.117021276595745,0.1183589394333941,inf,0.89739663093415
frozenset({'item_A_Copiers'}),"frozenset({'item_C_Copiers', 'item_B_Copiers'})",0.24289405684754523,0.15633074935400518,0.15633074935400518,0.6436170212765958,4.117021276595745,0.1183589394333941,2.3673107331559264,1.0
frozenset({'item_B_Copiers'}),"frozenset({'item_C_Copiers', 'item_A_Copiers'})",0.24289405684754523,0.15633074935400518,0.15633074935400518,0.6436170212765958,4.117021276595745,0.1183589394333941,2.3673107331559264,1.0
"frozenset({'item_D_Copiers', 'item_A_Copiers'})",frozenset({'item_B_Copiers'}),0.09043927648578812,0.24289405684754523,0.09043927648578812,1.0,4.117021276595745,0.06847211372179823,inf,0.8323863636363635
"frozenset({'item_D_Copiers', 'item_B_Copiers'})",frozenset({'item_A_Copiers'}),0.09043927648578812,0.24289405684754523,0.09043927648578812,1.0,4.117021276595745,0.06847211372179823,inf,0.8323863636363635
"frozenset({'item_A_Copiers', 'item_B_Copiers'})",frozenset({'item_D_Copiers'}),0.24289405684754523,0.09043927648578812,0.09043927648578812,0.3723404255319149,4.117021276595744,0.06847211372179823,1.4491306442429819,1.0
frozenset({'item_D_Copiers'}),"frozenset({'item_A_Copiers', 'item_B_Copiers'})",0.09043927648578812,0.24289405684754523,0.09043927648578812,1.0,4.117021276595745,0.06847211372179823,inf,0.8323863636363635
frozenset({'item_A_Copiers'}),"frozenset({'item_D_Copiers', 'item_B_Copiers'})",0.24289405684754523,0.09043927648578812,0.09043927648578812,0.3723404255319149,4.117021276595744,0.06847211372179823,1.4491306442429819,1.0
frozenset({'item_B_Copiers'}),"frozenset({'item_D_Copiers', 'item_A_Copiers'})",0.24289405684754523,0.09043927648578812,0.09043927648578812,0.3723404255319149,4.117021276595744,0.06847211372179823,1.4491306442429819,1.0
"frozenset({'item_A_Copiers', 'item_E_Copiers'})",frozenset({'item_B_Copiers'}),0.03875968992248062,0.24289405684754523,0.03875968992248062,1.0,4.117021276595745,0.029345191595056386,inf,0.7876344086021505
"frozenset({'item_E_Copiers', 'item_B_Copiers'})",frozenset({'item_A_Copiers'}),0.03875968992248062,0.24289405684754523,0.03875968992248062,1.0,4.117021276595745,0.029345191595056386,inf,0.7876344086021505
"frozenset({'item_A_Copiers', 'item_B_Copiers'})",frozenset({'item_E_Copiers'}),0.24289405684754523,0.03875968992248062,0.03875968992248062,0.15957446808510636,4.117021276595744,0.029345191595056386,1.1437542930036306,1.0
frozenset({'item_E_Copiers'}),"frozenset({'item_A_Copiers', 'item_B_Copiers'})",0.03875968992248062,0.24289405684754523,0.03875968992248062,1.0,4.117021276595745,0.029345191595056386,inf,0.7876344086021505
frozenset({'item_A_Copiers'}),"frozenset({'item_E_Copiers', 'item_B_Copiers'})",0.24289405684754523,0.03875968992248062,0.03875968992248062,0.15957446808510636,4.117021276595744,0.029345191595056386,1.1437542930036306,1.0
frozenset({'item_B_Copiers'}),"frozenset({'item_A_Copiers', 'item_E_Copiers'})",0.24289405684754523,0.03875968992248062,0.03875968992248062,0.15957446808510636,4.117021276595744,0.029345191595056386,1.1437542930036306,1.0
"frozenset({'item_F_Copiers', 'item_A_Copiers'})",frozenset({'item_B_Copiers'}),0.0103359173126615,0.24289405684754523,0.0103359173126615,1.0,4.117021276595745,0.00782538442534837,inf,0.7650130548302873
"frozenset({'item_F_Copiers', 'item_B_Copiers'})",frozenset({'item_A_Copiers'}),0.0103359173126615,0.24289405684754523,0.0103359173126615,1.0,4.117021276595745,0.00782538442534837,inf,0.7650130548302873
"frozenset({'item_A_Copiers', 'item_B_Copiers'})",frozenset({'item_F_Copiers'}),0.24289405684754523,0.0103359173126615,0.0103359173126615,0.0425531914893617,4.117021276595745,0.00782538442534837,1.033649153028998,1.0000000000000002
frozenset({'item_F_Copiers'}),"frozenset({'item_A_Copiers', 'item_B_Copiers'})",0.0103359173126615,0.24289405684754523,0.0103359173126615,1.0,4.117021276595745,0.00782538442534837,inf,0.7650130548302873
frozenset({'item_A_Copiers'}),"frozenset({'item_F_Copiers', 'item_B_Copiers'})",0.24289405684754523,0.0103359173126615,0.0103359173126615,0.0425531914893617,4.117021276595745,0.00782538442534837,1.033649153028998,1.0000000000000002
frozenset({'item_B_Copiers'}),"frozenset({'item_F_Copiers', 'item_A_Copiers'})",0.24289405684754523,0.0103359173126615,0.0103359173126615,0.0425531914893617,4.117021276595745,0.00782538442534837,1.033649153028998,1.0000000000000002
"frozenset({'item_C_Copiers', 'item_A_Copiers'})",frozenset({'item_D_Copiers'}),0.15633074935400518,0.09043927648578812,0.09043927648578812,0.5785123966942148,6.396694214876033,0.0763008366217308,2.1579774028474437,1.0
"frozenset({'item_C_Copiers', 'item_D_Copiers'})",frozenset({'item_A_Copiers'}),0.09043927648578812,0.24289405684754523,0.09043927648578812,1.0,4.117021276595745,0.06847211372179823,inf,0.8323863636363635
"frozenset({'item_D_Copiers', 'item_A_Copiers'})",frozenset({'item_C_Copiers'}),0.09043927648578812,0.15633074935400518,0.09043927648578812,1.0,6.396694214876033,0.0763008366217308,inf,0.9275568181818182
frozenset({'item_C_Copiers'}),"frozenset({'item_D_Copiers', 'item_A_Copiers'})",0.15633074935400518,0.09043927648578812,0.09043927648578812,0.5785123966942148,6.396694214876033,0.0763008366217308,2.1579774028474437,1.0
frozenset({'item_A_Copiers'}),"frozenset({'item_C_Copiers', 'item_D_Copiers'})",0.24289405684754523,0.09043927648578812,0.09043927648578812,0.3723404255319149,4.117021276595744,0.06847211372179823,1.4491306442429819,1.0
frozenset({'item_D_Copiers'}),"frozenset({'item_C_Copiers', 'item_A_Copiers'})",0.09043927648578812,0.15633074935400518,0.09043927648578812,1.0,6.396694214876033,0.0763008366217308,inf,0.9275568181818182
"frozenset({'item_C_Copiers', 'item_A_Copiers'})",frozenset({'item_E_Copiers'}),0.15633074935400518,0.03875968992248062,0.03875968992248062,0.24793388429752064,6.396694214876033,0.03270035855217034,1.2781327199931851,1.0
"frozenset({'item_C_Copiers', 'item_E_Copiers'})",frozenset({'item_A_Copiers'}),0.03875968992248062,0.24289405684754523,0.03875968992248062,1.0,4.117021276595745,0.029345191595056386,inf,0.7876344086021505
"frozenset({'item_A_Copiers', 'item_E_Copiers'})",frozenset({'item_C_Copiers'}),0.03875968992248062,0.15633074935400518,0.03875968992248062,1.0,6.396694214876033,0.03270035855217034,inf,0.8776881720430108
frozenset({'item_C_Copiers'}),"frozenset({'item_A_Copiers', 'item_E_Copiers'})",0.15633074935400518,0.03875968992248062,0.03875968992248062,0.24793388429752064,6.396694214876033,0.03270035855217034,1.2781327199931851,1.0
frozenset({'item_A_Copiers'}),"frozenset({'item_C_Copiers', 'item_E_Copiers'})",0.24289405684754523,0.03875968992248062,0.03875968992248062,0.15957446808510636,4.117021276595744,0.029345191595056386,1.1437542930036306,1.0
frozenset({'item_E_Copiers'}),"frozenset({'item_C_Copiers', 'item_A_Copiers'})",0.03875968992248062,0.15633074935400518,0.03875968992248062,1.0,6.396694214876033,0.03270035855217034,inf,0.8776881720430108
"frozenset({'item_C_Copiers', 'item_F_Copiers'})",frozenset({'item_A_Copiers'}),0.0103359173126615,0.24289405684754523,0.0103359173126615,1.0,4.117021276595745,0.00782538442534837,inf,0.7650130548302873
"frozenset({'item_F_Copiers', 'item_A_Copiers'})",frozenset({'item_C_Copiers'}),0.0103359173126615,0.15633074935400518,0.0103359173126615,1.0,6.396694214876033,0.008720095613912092,inf,0.8524804177545692
"frozenset({'item_C_Copiers', 'item_A_Copiers'})",frozenset({'item_F_Copiers'}),0.15633074935400518,0.0103359173126615,0.0103359173126615,0.06611570247933884,6.396694214876033,0.008720095613912092,1.0597287965059112,1.0
